"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","type"
"Large_Cap: 0%,  Fixed: 100%",0,0.78759315661688,0.569923949505263,1.38192675935196,1.31602627678961,1.31829763852966,"120 Months"
"Large_Cap: 1%,  Fixed: 99%",1,0.799835075132673,0.567244006079791,1.41003706792834,1.3438252386385,1.34610733142356,"120 Months"
"Large_Cap: 2%,  Fixed: 98%",2,0.812076993648465,0.564881091472227,1.43760696880822,1.3711181734436,1.37340981229146,"120 Months"
"Large_Cap: 3%,  Fixed: 97%",3,0.824318912164258,0.562839198553095,1.46457267774412,1.39784267138921,1.40014262394576,"120 Months"
"Large_Cap: 4%,  Fixed: 96%",4,0.83656083068005,0.561121831876605,1.49087200525111,1.42393776537199,1.42624475715186,"120 Months"
"Large_Cap: 5%,  Fixed: 95%",5,0.848802749195842,0.559731978579799,1.51644498023768,1.44934453800185,1.4516572582022,"120 Months"
"Large_Cap: 6%,  Fixed: 94%",6,0.861044667711635,0.558672083011839,1.54123446274545,1.4740067196054,1.47632382742769,"120 Months"
"Large_Cap: 7%,  Fixed: 93%",7,0.873286586227427,0.557944025583526,1.56518673233233,1.49787126415977,1.50019139556057,"120 Months"
"Large_Cap: 8%,  Fixed: 92%",8,0.88552850474322,0.55754910625661,1.58825203880007,1.52088889020065,1.52321066498087,"120 Months"
"Large_Cap: 9%,  Fixed: 91%",9,0.897770423259012,0.55748803300732,1.61038510264708,1.54301457436213,1.5453366034946,"120 Months"
"Large_Cap: 10%,  Fixed: 90%",10,0.910012341774804,0.557760915501282,1.63154555380945,1.56420798630979,1.56652887939797,"120 Months"
"Large_Cap: 11%,  Fixed: 89%",11,0.922254260290597,0.558367264111103,1.65169829889434,1.58443385538147,1.5867522281387,"120 Months"
"Large_Cap: 12%,  Fixed: 88%",12,0.934496178806389,0.559305994297075,1.67081380914011,1.60366226118746,1.60597674282514,"120 Months"
"Large_Cap: 13%,  Fixed: 87%",13,0.946738097322182,0.560575436259913,1.68886832366166,1.62186884265189,1.62417808306791,"120 Months"
"Large_Cap: 14%,  Fixed: 86%",14,0.958980015837974,0.562173349666254,1.70584396504618,1.63903492239316,1.6413375990576,"120 Months"
"Large_Cap: 15%,  Fixed: 85%",15,0.971221934353766,0.564096943146825,1.72172876693106,1.65514754582619,1.65744237026971,"120 Months"
"Large_Cap: 16%,  Fixed: 84%",16,0.983463852869559,0.56634289817728,1.7365166157018,1.67019943680344,1.67248516062519,"120 Months"
"Large_Cap: 17%,  Fixed: 83%",17,0.995705771385351,0.568907396875555,1.75020711077721,1.68418887388574,1.6864642942103,"120 Months"
"Large_Cap: 18%,  Fixed: 82%",18,1.00794768990114,0.571786153189487,1.76280535000489,1.69711949334898,1.69938345767624,"120 Months"
"Large_Cap: 19%,  Fixed: 81%",19,1.02018960841694,0.574974446905578,1.77432164839227,1.7090000267126,1.71125143711981,"120 Months"
"Large_Cap: 20%,  Fixed: 80%",20,1.03243152693273,0.578467159884768,1.78477119969678,1.71984398186868,1.72208179853904,"120 Months"
"Large_Cap: 21%,  Fixed: 79%",21,1.04467344544852,0.582258813923462,1.7941736912648,1.72966927776668,1.73189252183391,"120 Months"
"Large_Cap: 22%,  Fixed: 78%",22,1.05691536396431,0.586343609646762,1.80255288294357,1.7384978430688,1.74070559878123,"120 Months"
"Large_Cap: 23%,  Fixed: 77%",23,1.06915728248011,0.59071546586429,1.80993616091598,1.74635518925259,1.74854660547317,"120 Months"
"Large_Cap: 24%,  Fixed: 76%",24,1.0813992009959,0.595368058854828,1.81635407696532,1.75326996834102,1.75544425941087,"120 Months"
"Large_Cap: 25%,  Fixed: 75%",25,1.09364111951169,0.60029486109203,1.8218398830238,1.75927352483789,1.7614299708406,"120 Months"
"Large_Cap: 26%,  Fixed: 74%",26,1.10588303802748,0.605489178976854,1.8264290699566,1.76439945060039,1.76653739707176,"120 Months"
"Large_Cap: 27%,  Fixed: 73%",27,1.11812495654327,0.610944189200832,1.83015891845355,1.76868315035537,1.77080200748917,"120 Months"
"Large_Cap: 28%,  Fixed: 72%",28,1.13036687505907,0.616652973425159,1.8330680687073,1.7721614244279,1.77426066583178,"120 Months"
"Large_Cap: 29%,  Fixed: 71%",29,1.14260879357486,0.622608551021868,1.83519611431538,1.77487207405831,1.77695123511628,"120 Months"
"Large_Cap: 30%,  Fixed: 70%",30,1.15485071209065,0.628803909683012,1.83658322460626,1.7768535334929,1.77891220939124,"120 Months"
"Large_Cap: 31%,  Fixed: 69%",31,1.16709263060644,0.635232033760393,1.83726979840356,1.77814453188653,1.78018237535922,"120 Months"
"Large_Cap: 32%,  Fixed: 68%",32,1.17933454912224,0.641885930250633,1.83729615114285,1.77878378698872,1.78080050583647,"120 Months"
"Large_Cap: 33%,  Fixed: 67%",33,1.19157646763803,0.648758652387548,1.83670223626739,1.7788097316233,1.78080508605731,"120 Months"
"Large_Cap: 34%,  Fixed: 66%",34,1.20381838615382,0.655843320845251,1.83552740096879,1.77826027313125,1.78023407298938,"120 Months"
"Large_Cap: 35%,  Fixed: 65%",35,1.21606030466961,0.663133142590971,1.8338101756131,1.77717258523495,1.7791246871139,"120 Months"
"Large_Cap: 36%,  Fixed: 64%",36,1.22830222318541,0.670621427456251,1.83158809560337,1.7755829312013,1.77751323554387,"120 Months"
"Large_Cap: 37%,  Fixed: 63%",37,1.2405441417012,0.678301602519096,1.82889755397014,1.77352651672542,1.77543496489779,"120 Months"
"Large_Cap: 38%,  Fixed: 62%",38,1.25278606021699,0.686167224408248,1.82577368264332,1.77103737061875,1.77292394200776,"120 Months"
"Large_Cap: 39%,  Fixed: 61%",39,1.26502797873278,0.694211989654382,1.8222502601296,1.76814825115257,1.77001296030905,"120 Months"
"Large_Cap: 40%,  Fixed: 60%",40,1.27726989724858,0.70242974322227,1.81835964318557,1.76489057576831,1.76673346961802,"120 Months"
"Large_Cap: 41%,  Fixed: 59%",41,1.28951181576437,0.710814485363337,1.8141327200236,1.7612943718053,1.76311552694536,"120 Months"
"Large_Cap: 42%,  Fixed: 58%",42,1.30175373428016,0.719360376930102,1.80959888260102,1.75738824590107,1.7591877659958,"120 Months"
"Large_Cap: 43%,  Fixed: 57%",43,1.31399565279595,0.72806174329333,1.80478601560933,1.75319936977577,1.7549773830632,"120 Months"
"Large_Cap: 44%,  Fixed: 56%",44,1.32623757131175,0.736913076999762,1.79972049988763,1.74875348020988,1.75051013712648,"120 Months"
"Large_Cap: 45%,  Fixed: 55%",45,1.33847948982754,0.745909039303604,1.79442722812043,1.74407489115009,1.74581036207943,"120 Months"
"Large_Cap: 46%,  Fixed: 54%",46,1.35072140834333,0.755044460698855,1.78892963083674,1.73918651602536,1.74090098917367,"120 Months"
"Large_Cap: 47%,  Fixed: 53%",47,1.36296332685912,0.764314340572552,1.78324971089528,1.73410989851376,1.73580357791362,"120 Months"
"Large_Cap: 48%,  Fixed: 52%",48,1.37520524537492,0.773713846091252,1.77740808481373,1.728865250165,1.73053835380685,"120 Months"
"Large_Cap: 49%,  Fixed: 51%",49,1.38744716389071,0.783238310425002,1.77142402947303,1.72347149344877,1.72512425153837,"120 Months"
"Large_Cap: 50%,  Fixed: 50%",50,1.3996890824065,0.792883230404792,1.76531553289621,1.71794630896008,1.71957896229919,"120 Months"
"Large_Cap: 51%,  Fixed: 49%",51,1.41193100092229,0.802644263701234,1.75909934796202,1.71230618566737,1.7139189841538,"120 Months"
"Large_Cap: 52%,  Fixed: 48%",52,1.42417291943808,0.812517225604162,1.75279104806561,1.70656647323483,1.70815967447765,"120 Months"
"Large_Cap: 53%,  Fixed: 47%",53,1.43641483795388,0.82249808547504,1.74640508387842,1.7007414355861,1.7023153036309,"120 Months"
"Large_Cap: 54%,  Fixed: 46%",54,1.44865675646967,0.832582962936643,1.73995484048826,1.69484430500028,1.69639910915947,"120 Months"
"Large_Cap: 55%,  Fixed: 45%",55,1.46089867498546,0.842768123857472,1.73345269431729,1.68888733614459,1.69042334992703,"120 Months"
"Large_Cap: 56%,  Fixed: 44%",56,1.47314059350125,0.853049976181795,1.72691006931968,1.68288185954896,1.68439935968352,"120 Months"
"Large_Cap: 57%,  Fixed: 43%",57,1.48538251201705,0.863425065650117,1.72033749205396,1.67683833411839,1.67833759966574,"120 Months"
"Large_Cap: 58%,  Fixed: 42%",58,1.49762443053284,0.873890071449314,1.71374464530657,1.67076639835847,1.67224770990547,"120 Months"
"Large_Cap: 59%,  Fixed: 41%",59,1.50986634904863,0.884441801826496,1.70714042001469,1.66467492005903,1.66613855899036,"120 Months"
"Large_Cap: 60%,  Fixed: 40%",60,1.52210826756442,0.89507718969603,1.70053296529804,1.65857204424162,1.66001829208319,"120 Months"
"Large_Cap: 61%,  Fixed: 39%",61,1.53435018608022,0.905793288264942,1.69392973646259,1.65246523922815,1.65389437705729,"120 Months"
"Large_Cap: 62%,  Fixed: 38%",62,1.54659210459601,0.916587266698116,1.68733754088402,1.64636134073285,1.64777364865014,"120 Months"
"Large_Cap: 63%,  Fixed: 37%",63,1.5588340231118,0.9274564058413,1.68076258171701,1.64026659391673,1.64166235057493,"120 Months"
"Large_Cap: 64%,  Fixed: 36%",64,1.57107594162759,0.938398094016943,1.67421049940797,1.63418669337543,1.63556617556097,"120 Months"
"Large_Cap: 65%,  Fixed: 35%",65,1.58331786014339,0.949409822905174,1.66768641101528,1.62812682105727,1.62949030332005,"120 Months"
"Large_Cap: 66%,  Fixed: 34%",66,1.59555977865918,0.96048918351987,1.66119494736212,1.6220916821295,1.62343943645704,"120 Months"
"Large_Cap: 67%,  Fixed: 33%",67,1.60780169717497,0.97163386228771,1.65474028806428,1.61608553882797,1.61741783436015,"120 Months"
"Large_Cap: 68%,  Fixed: 32%",68,1.62004361569076,0.982841637236248,1.6483261944888,1.61011224233893,1.61142934511989,"120 Months"
"Large_Cap: 69%,  Fixed: 31%",69,1.63228553420656,0.994110374295509,1.64195604070956,1.60417526277245,1.60547743553627,"120 Months"
"Large_Cap: 70%,  Fixed: 30%",70,1.64452745272235,1.00543802371619,1.63563284253367,1.5982777172944,1.59956521928171,"120 Months"
"Large_Cap: 71%,  Fixed: 29%",71,1.65676937123814,1.01682261660641,1.62935928467791,1.59242239649028,1.59369548329274,"120 Months"
"Large_Cap: 72%,  Fixed: 28%",72,1.66901128975393,1.02826226158793,1.6231377461782,1.58661178903742,1.58787071246775,"120 Months"
"Large_Cap: 73%,  Fixed: 27%",73,1.68125320826972,1.03975514157189,1.61697032411691,1.5808481047649,1.58209311274984,"120 Months"
"Large_Cap: 74%,  Fixed: 26%",74,1.69349512678552,1.0512995106534,1.61085885575366,1.5751332961813,1.57636463267535,"120 Months"
"Large_Cap: 75%,  Fixed: 25%",75,1.70573704530131,1.06289369112371,1.60480493914492,1.56946907855049,1.57068698346841,"120 Months"
"Large_Cap: 76%,  Fixed: 24%",76,1.7179789638171,1.07453607059826,1.59880995233655,1.56385694859482,1.56506165776101,"120 Months"
"Large_Cap: 77%,  Fixed: 23%",77,1.73022088233289,1.08622509925822,1.59287507121172,1.55829820190361,1.5594899470166,"120 Months"
"Large_Cap: 78%,  Fixed: 22%",78,1.74246280084869,1.09795928720328,1.58700128607417,1.55279394912281,1.55397295773335,"120 Months"
"Large_Cap: 79%,  Fixed: 21%",79,1.75470471936448,1.10973720191268,1.58118941704412,1.54734513099918,1.54851162650047,"120 Months"
"Large_Cap: 80%,  Fixed: 20%",80,1.76694663788027,1.12155746581157,1.57544012834126,1.54195253234986,1.54310673397849,"120 Months"
"Large_Cap: 81%,  Fixed: 19%",81,1.77918855639606,1.13341875393959,1.56975394152592,1.53661679502495,1.53775891787155,"120 Months"
"Large_Cap: 82%,  Fixed: 18%",82,1.79143047491186,1.14531979171841,1.56413124776621,1.53133842992807,1.5324686849564,"120 Months"
"Large_Cap: 83%,  Fixed: 17%",83,1.80367239342765,1.15725935281487,1.55857231919576,1.52611782815632,1.52723642222989,"120 Months"
"Large_Cap: 84%,  Fixed: 16%",84,1.81591431194344,1.16923625709635,1.55307731942305,1.52095527131832,1.52206240723357,"120 Months"
"Large_Cap: 85%,  Fixed: 15%",85,1.82815623045923,1.18124936867519,1.54764631325016,1.51585094108555,1.51694681761084,"120 Months"
"Large_Cap: 86%,  Fixed: 14%",86,1.84039814897503,1.19329759403847,1.54227927565544,1.51080492802927,1.51188973994887,"120 Months"
"Large_Cap: 87%,  Fixed: 13%",87,1.85264006749082,1.2053798802602,1.53697610009128,1.50581723979229,1.50689117795473,"120 Months"
"Large_Cap: 88%,  Fixed: 12%",88,1.86488198600661,1.21749521329237,1.53173660614531,1.50088780864189,1.50195106001201,"120 Months"
"Large_Cap: 89%,  Fixed: 11%",89,1.8771239045224,1.22964261633175,1.52656054661005,1.49601649844727,1.49706924616149,"120 Months"
"Large_Cap: 90%,  Fixed: 10%",90,1.8893658230382,1.24182114825935,1.52144761400343,1.49120311112241,1.49224553454664,"120 Months"
"Large_Cap: 91%,  Fixed: 9%",91,1.90160774155399,1.25402990214939,1.51639744657975,1.48644739257237,1.48747966736217,"120 Months"
"Large_Cap: 92%,  Fixed: 8%",92,1.91384966006978,1.26626800384479,1.51140963386797,1.48174903817875,1.48277133634131,"120 Months"
"Large_Cap: 93%,  Fixed: 7%",93,1.92609157858557,1.27853461059642,1.50648372177197,1.47710769785759,1.47812018781516,"120 Months"
"Large_Cap: 94%,  Fixed: 6%",94,1.93833349710137,1.29082890976321,1.50161921726477,1.47252298072082,1.47352582737529,"120 Months"
"Large_Cap: 95%,  Fixed: 5%",95,1.95057541561716,1.30315011757035,1.49681559270692,1.46799445937021,1.46898782416847,"120 Months"
"Large_Cap: 96%,  Fixed: 4%",96,1.96281733413295,1.31549747792324,1.49207228981664,1.46352167385079,1.46450571485076,"120 Months"
"Large_Cap: 97%,  Fixed: 3%",97,1.97505925264874,1.32787026127436,1.48738872331795,1.45910413528885,1.46007900722582,"120 Months"
"Large_Cap: 98%,  Fixed: 2%",98,1.98730117116453,1.34026776354088,1.48276428429066,1.45474132923799,1.45570718359103,"120 Months"
"Large_Cap: 99%,  Fixed: 1%",99,1.99954308968033,1.35268930507066,1.47819834324474,1.45043271875473,1.45138970381315,"120 Months"
"Large_Cap: 100%,  Fixed: 0%",100,2.01178500819612,1.36513422965431,1.47369025293986,1.44617774722403,1.44712600815363,"120 Months"
